nft_url;; supply;; blockchain;; sale_type;; price;; method;; duration;; specific_buyer;; quantity;; *nft_name
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525897579672109057;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #865
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525906375765131265;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #873
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525872290904670209;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #842
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525928365997686785;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #893
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525889883090714625;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #858
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525767837300031489;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #747
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525605109579120641;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #599
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525899778695364609;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #867
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402526040516183719937;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #995
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525854698718625793;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #826
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525908574788386817;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #875
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525993237183725569;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #952
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525810718253514753;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #786
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525998734741864449;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #957
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525927266486059009;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #892
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402526044914230231041;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #999
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402526020724974419969;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #977
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402526019625462792193;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #976
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525684274416320513;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #671
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525598512509353985;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #593
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525700767090737153;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #686
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525965749393031169;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #927
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402526032819602325505;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #988
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525900878206992385;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #868
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525811817765142529;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #787
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525980043044192257;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #940
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525750245113987073;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #731
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525994336695353345;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #953
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525545735951220737;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #545
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525881086997692417;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #850
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525666682230276097;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #655
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525612806160515073;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #606
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525587517393076225;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #583
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525731553416314881;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #714
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525715060741898241;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #699
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525986640113958913;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #946
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525597412997726209;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #592
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525699667579109377;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #685
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525909674300014593;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #876
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525918470393036801;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #884
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402526015227416281089;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #972
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525958052811636737;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #920
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525947057695358977;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #910
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402526038317160464385;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #993
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525992137672097793;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #951
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402526046013741858817;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #1000
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402526022923997675521;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #979
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402526043814718603265;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #998
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525936062579081217;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #900
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525976744509308929;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #937
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525387406276820993;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #401
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525991038160470017;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #950
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525860196276764673;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #831
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525933863555825665;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #898
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525561129114009601;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #559
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525608408114003969;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #602
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525975644997681153;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #936
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525944858672103425;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #908
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525397301881470977;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #410
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525834907509325825;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #808
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525816215811653633;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #791
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525843703602348033;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #816
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525772235346542593;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #751
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525904176741875713;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #871
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525662284183764993;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #651
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525527044253548545;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #528
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525704065625620481;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #689
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525718359276781569;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #702
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525922868439547905;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #888
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525636995416326145;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #628
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525571024718659585;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #568
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525867892858159105;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #838
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525420391625654273;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #431
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525695269532598273;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #681
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525452277462859777;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #460
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525953654765125633;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #916
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525408296997748737;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #420
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525473168183787521;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #479
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525517148648898561;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #519
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525653488090742785;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #643
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525507253044248577;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #510
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525643592486092801;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #634
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525753543648870401;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #734
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525743648044220417;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #725
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525669980765159425;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #658
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525815116300025857;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #790
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525430287230304257;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #440
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525538039369826305;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #538
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525989938648842241;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #949
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525419292114026497;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #430
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525615005183770625;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #608
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525768936811659265;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #748
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525972346462797825;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #933
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525778832416309249;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #757
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525864594323275777;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #835
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525830509462814721;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #804
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525759041207009281;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #739
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525620502741909505;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #613
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525999834253492225;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #958
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402526008630346514433;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #966
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525821713369792513;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #796
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525640293951209473;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #631
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525940460625592321;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #904
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525740349509337089;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #722
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525675478323298305;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #663
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525627099811676161;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #619
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525950356230242305;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #913
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402526047113253486593;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #314
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525839305555836929;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #812
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525690871486087169;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #677
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402526025123020931073;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #981
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525722757323292673;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #706
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525651289067487233;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #641
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525857997253509121;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #829
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525779931927937025;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #758
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525788728020959233;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #766
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525741449020964865;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #723
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402526026222532558849;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #982
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402526042715206975489;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #997
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525546835462848513;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #546
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525882186509320193;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #851
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525865693834903553;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #836
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525873390416297985;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #843
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525641393462837249;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #632
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525941560137220097;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #905
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525794225579098113;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #771
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525676577834926081;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #664
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525856897741881345;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #828
https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/99995353970554757559721471534129028266698199001274859511402525634796393070593;; ;; Polygon;; ;; ;; ;; ;; ;; ;; Crypto Parrot #626
